episode,timestep,return,length,epsilon,loss,mean_q
813,161664,-113.0,113,0.05,0.25114279985427856,-40.08743667602539
814,161775,-111.0,111,0.05,0.11011546105146408,-33.68629455566406
815,161886,-111.0,111,0.05,0.36344289779663086,-37.65516662597656
816,162015,-129.0,129,0.05,0.15022894740104675,-34.196128845214844
817,162122,-107.0,107,0.05,0.3751845359802246,-30.746078491210938
818,162234,-112.0,112,0.05,0.16207270324230194,-40.376953125
819,162346,-112.0,112,0.05,0.11238772422075272,-38.80327606201172
820,162435,-89.0,89,0.05,0.20891344547271729,-36.80271911621094
821,162544,-109.0,109,0.05,0.19430971145629883,-36.09027099609375
822,162653,-109.0,109,0.05,0.2554144263267517,-40.06838607788086
823,162769,-116.0,116,0.05,0.2493235170841217,-34.97560501098633
824,162880,-111.0,111,0.05,0.6054857969284058,-38.105934143066406
825,162988,-108.0,108,0.05,0.43808579444885254,-37.285316467285156
826,163094,-106.0,106,0.05,0.216624915599823,-39.33148956298828
827,163212,-118.0,118,0.05,0.51833176612854,-36.30189514160156
828,163329,-117.0,117,0.05,0.2121599018573761,-34.50361633300781
829,163430,-101.0,101,0.05,0.35150837898254395,-37.04631805419922
830,163534,-104.0,104,0.05,0.1629202663898468,-36.12722396850586
831,163640,-106.0,106,0.05,0.09884387254714966,-37.12478256225586
832,163740,-100.0,100,0.05,0.28459662199020386,-36.157691955566406
833,163861,-121.0,121,0.05,0.4193470776081085,-34.23577117919922
834,163950,-89.0,89,0.05,0.11724048107862473,-38.62809753417969
835,164088,-138.0,138,0.05,0.22194205224514008,-34.67457580566406
836,164198,-110.0,110,0.05,0.23432129621505737,-41.244956970214844
837,164308,-110.0,110,0.05,0.27012354135513306,-42.26767349243164
838,164415,-107.0,107,0.05,0.14298677444458008,-38.330291748046875
839,164534,-119.0,119,0.05,0.09075808525085449,-37.06855010986328
840,164663,-129.0,129,0.05,0.39552685618400574,-36.857784271240234
841,164773,-110.0,110,0.05,0.13624709844589233,-39.79241180419922
842,164947,-174.0,174,0.05,0.15089038014411926,-38.225669860839844
843,165055,-108.0,108,0.05,0.169447660446167,-37.04412841796875
844,165213,-158.0,158,0.05,0.6232665181159973,-37.64491271972656
845,165381,-168.0,168,0.05,0.2760826349258423,-38.29727554321289
846,165487,-106.0,106,0.05,0.12999749183654785,-35.88603973388672
847,165596,-109.0,109,0.05,0.4148917496204376,-33.368289947509766
848,165708,-112.0,112,0.05,0.44532954692840576,-39.21427917480469
849,165796,-88.0,88,0.05,0.2947479784488678,-37.385704040527344
850,165905,-109.0,109,0.05,0.11310511082410812,-37.507591247558594
851,166016,-111.0,111,0.05,0.13196136057376862,-34.23167419433594
852,166124,-108.0,108,0.05,0.15118487179279327,-39.17306900024414
853,166245,-121.0,121,0.05,0.24841554462909698,-31.589231491088867
854,166354,-109.0,109,0.05,0.4232333302497864,-38.29240417480469
855,166459,-105.0,105,0.05,0.4721927344799042,-35.80971145629883
856,166571,-112.0,112,0.05,0.16653713583946228,-37.21153259277344
857,166681,-110.0,110,0.05,0.28707048296928406,-41.145931243896484
858,166864,-183.0,183,0.05,0.47654420137405396,-38.495975494384766
859,166974,-110.0,110,0.05,0.48921048641204834,-38.73839569091797
860,167105,-131.0,131,0.05,0.3009088635444641,-36.60115432739258
861,167219,-114.0,114,0.05,0.28287509083747864,-37.79583740234375
862,167343,-124.0,124,0.05,0.30224084854125977,-36.45201110839844
863,167470,-127.0,127,0.05,0.14648865163326263,-34.73951721191406
864,167578,-108.0,108,0.05,0.10703916102647781,-37.82273864746094
865,167686,-108.0,108,0.05,0.3254466652870178,-33.82620620727539
866,167771,-85.0,85,0.05,0.10804522037506104,-38.478797912597656
867,167877,-106.0,106,0.05,0.1232205480337143,-33.494903564453125
868,168005,-128.0,128,0.05,0.6533508896827698,-34.012168884277344
869,168130,-125.0,125,0.05,0.18029412627220154,-39.937339782714844
870,168234,-104.0,104,0.05,0.3397359251976013,-33.020355224609375
871,168343,-109.0,109,0.05,0.1322542428970337,-39.9106330871582
872,168457,-114.0,114,0.05,0.27475112676620483,-35.224552154541016
873,168564,-107.0,107,0.05,0.13320013880729675,-36.34708023071289
874,168653,-89.0,89,0.05,0.15999025106430054,-40.51818084716797
875,168770,-117.0,117,0.05,0.23487943410873413,-35.46180725097656
876,168894,-124.0,124,0.05,0.27288198471069336,-31.955097198486328
877,169000,-106.0,106,0.05,0.12718194723129272,-36.12969970703125
878,169121,-121.0,121,0.05,0.3922997713088989,-39.35137939453125
879,169261,-140.0,140,0.05,0.10804833471775055,-37.86322784423828
880,169387,-126.0,126,0.05,0.15825892984867096,-32.92884826660156
881,169498,-111.0,111,0.05,0.2727232873439789,-40.31127166748047
882,169605,-107.0,107,0.05,0.14090538024902344,-38.3136100769043
883,169714,-109.0,109,0.05,0.13014376163482666,-38.9300422668457
884,169841,-127.0,127,0.05,0.08861471712589264,-34.58843994140625
885,169925,-84.0,84,0.05,0.551249623298645,-38.13965606689453
886,170023,-98.0,98,0.05,0.1921905279159546,-36.72413635253906
887,170126,-103.0,103,0.05,0.15359662473201752,-39.82484436035156
888,170219,-93.0,93,0.05,0.22428098320960999,-35.94072723388672
889,170311,-92.0,92,0.05,0.10176113247871399,-34.231502532958984
890,170437,-126.0,126,0.05,0.17944025993347168,-36.285194396972656
891,170540,-103.0,103,0.05,0.19231057167053223,-35.790016174316406
892,170646,-106.0,106,0.05,0.08674639463424683,-35.02220153808594
893,170756,-110.0,110,0.05,0.16043603420257568,-38.98417282104492
894,170861,-105.0,105,0.05,0.5900530219078064,-35.650230407714844
895,171001,-140.0,140,0.05,0.06673096865415573,-35.30357360839844
896,171095,-94.0,94,0.05,0.08862978219985962,-32.469696044921875
897,171220,-125.0,125,0.05,0.11556072533130646,-38.563804626464844
898,171335,-115.0,115,0.05,0.15950320661067963,-36.802764892578125
899,171455,-120.0,120,0.05,0.17768633365631104,-38.67646408081055
900,171580,-125.0,125,0.05,0.11743627488613129,-36.20037078857422
901,171702,-122.0,122,0.05,0.15218603610992432,-35.30555725097656
902,171788,-86.0,86,0.05,0.11436508595943451,-35.699588775634766
903,171899,-111.0,111,0.05,0.09611596167087555,-38.806846618652344
904,172021,-122.0,122,0.05,0.11431995034217834,-35.37070083618164
905,172122,-101.0,101,0.05,0.05681866407394409,-32.620323181152344
906,172271,-149.0,149,0.05,0.22550520300865173,-37.29108428955078
907,172372,-101.0,101,0.05,0.2376846969127655,-34.92399597167969
908,172478,-106.0,106,0.05,0.18337950110435486,-37.50492858886719
909,172608,-130.0,130,0.05,0.1491815745830536,-38.025794982910156
910,172720,-112.0,112,0.05,0.06805384159088135,-35.096946716308594
911,172842,-122.0,122,0.05,0.06695175915956497,-34.384761810302734
912,172957,-115.0,115,0.05,0.1701299250125885,-36.06743240356445
913,173072,-115.0,115,0.05,0.11220693588256836,-37.910911560058594
914,173180,-108.0,108,0.05,0.11214758455753326,-34.86199951171875
915,173299,-119.0,119,0.05,0.08042453974485397,-35.524864196777344
916,173426,-127.0,127,0.05,0.18797087669372559,-33.30070877075195
917,173523,-97.0,97,0.05,0.13144338130950928,-38.24392318725586
918,173689,-166.0,166,0.05,0.13202033936977386,-33.64060974121094
919,173799,-110.0,110,0.05,0.08628864586353302,-36.05751037597656
920,173895,-96.0,96,0.05,0.31557121872901917,-35.31967544555664
921,174007,-112.0,112,0.05,0.10556250810623169,-36.75358963012695
922,174195,-188.0,188,0.05,0.30865970253944397,-32.12030792236328
923,174321,-126.0,126,0.05,0.12388692051172256,-39.8140754699707
924,174439,-118.0,118,0.05,0.17376118898391724,-35.8515510559082
925,174562,-123.0,123,0.05,0.15008285641670227,-33.00566101074219
926,174650,-88.0,88,0.05,0.1104324609041214,-37.12754821777344
927,174769,-119.0,119,0.05,0.13293591141700745,-34.7362174987793
928,174882,-113.0,113,0.05,0.13558238744735718,-37.78678894042969
929,175042,-160.0,160,0.05,0.17068275809288025,-36.085655212402344
930,175134,-92.0,92,0.05,0.1329440474510193,-39.496307373046875
931,175221,-87.0,87,0.05,0.08262670785188675,-40.29418182373047
932,175310,-89.0,89,0.05,0.2589603364467621,-33.931053161621094
933,175430,-120.0,120,0.05,0.05623762309551239,-40.98829650878906
934,175555,-125.0,125,0.05,0.1923755556344986,-35.570953369140625
935,175674,-119.0,119,0.05,0.08185127377510071,-37.51091766357422
936,175800,-126.0,126,0.05,0.05444517731666565,-38.99029541015625
937,175898,-98.0,98,0.05,0.10363161563873291,-34.50605773925781
938,176019,-121.0,121,0.05,0.135231152176857,-32.73167037963867
939,176143,-124.0,124,0.05,0.0696563571691513,-35.09473419189453
940,176233,-90.0,90,0.05,0.11638375371694565,-34.81712341308594
941,176357,-124.0,124,0.05,0.08945320546627045,-40.605194091796875
942,176471,-114.0,114,0.05,0.19481220841407776,-35.35717010498047
943,176590,-119.0,119,0.05,0.09690012037754059,-34.60823059082031
944,176713,-123.0,123,0.05,0.2023935168981552,-35.78667068481445
945,176799,-86.0,86,0.05,0.04156085103750229,-34.092254638671875
946,176907,-108.0,108,0.05,0.12888526916503906,-38.22314453125
947,177027,-120.0,120,0.05,0.07363630086183548,-34.70146560668945
948,177136,-109.0,109,0.05,0.3013222813606262,-35.693260192871094
949,177231,-95.0,95,0.05,0.07724658399820328,-35.737640380859375
950,177341,-110.0,110,0.05,0.1345798671245575,-38.15935134887695
951,177452,-111.0,111,0.05,0.05393337830901146,-34.322044372558594
952,177568,-116.0,116,0.05,0.14428985118865967,-37.14495849609375
953,177688,-120.0,120,0.05,0.17985853552818298,-34.78278350830078
954,177795,-107.0,107,0.05,0.11075346171855927,-35.36043167114258
955,177902,-107.0,107,0.05,0.577569305896759,-36.16181182861328
956,178008,-106.0,106,0.05,0.10670366883277893,-33.6700325012207
957,178130,-122.0,122,0.05,0.4063950777053833,-32.79637908935547
958,178249,-119.0,119,0.05,0.07160704582929611,-32.62868118286133
959,178351,-102.0,102,0.05,0.1077500656247139,-38.47084045410156
960,178469,-118.0,118,0.05,0.16839325428009033,-38.8056640625
961,178569,-100.0,100,0.05,0.120547816157341,-34.9184684753418
962,178693,-124.0,124,0.05,0.13392691314220428,-34.423912048339844
963,178795,-102.0,102,0.05,0.12620221078395844,-37.54784393310547
964,178910,-115.0,115,0.05,0.07804165035486221,-35.7148551940918
965,179029,-119.0,119,0.05,0.11975383013486862,-35.883872985839844
966,179116,-87.0,87,0.05,0.04683501273393631,-36.17407989501953
967,179227,-111.0,111,0.05,0.17318569123744965,-36.80528259277344
968,179344,-117.0,117,0.05,0.15319865942001343,-38.64173889160156
969,179428,-84.0,84,0.05,0.1046454906463623,-34.664405822753906
970,179518,-90.0,90,0.05,0.1105077713727951,-34.81132507324219
971,179624,-106.0,106,0.05,0.32180309295654297,-37.51715087890625
972,179748,-124.0,124,0.05,0.12408098578453064,-39.489768981933594
973,179852,-104.0,104,0.05,0.11709023267030716,-34.478057861328125
974,179967,-115.0,115,0.05,0.07730671763420105,-35.661865234375
975,180081,-114.0,114,0.05,0.07664366066455841,-36.42755126953125
976,180168,-87.0,87,0.05,0.09992443025112152,-37.95585250854492
977,180278,-110.0,110,0.05,0.15095040202140808,-35.441829681396484
978,180387,-109.0,109,0.05,0.18532490730285645,-38.036373138427734
979,180503,-116.0,116,0.05,0.10450875759124756,-38.58811950683594
980,180618,-115.0,115,0.05,0.1519535481929779,-36.133995056152344
981,180773,-155.0,155,0.05,0.059730950742959976,-36.57944869995117
982,180890,-117.0,117,0.05,0.1590476632118225,-35.37214279174805
983,181005,-115.0,115,0.05,0.13878604769706726,-38.887794494628906
984,181112,-107.0,107,0.05,0.19394461810588837,-37.04942321777344
985,181225,-113.0,113,0.05,0.08958898484706879,-36.20335006713867
986,181337,-112.0,112,0.05,0.14322754740715027,-33.916805267333984
987,181443,-106.0,106,0.05,0.07186616957187653,-35.9074592590332
988,181565,-122.0,122,0.05,0.086014524102211,-36.94230270385742
989,181678,-113.0,113,0.05,0.07262488454580307,-36.4628791809082
990,181783,-105.0,105,0.05,0.35287487506866455,-36.30200958251953
991,181907,-124.0,124,0.05,0.06899338215589523,-34.799415588378906
992,182016,-109.0,109,0.05,0.21458253264427185,-38.84157943725586
993,182130,-114.0,114,0.05,0.16762983798980713,-37.913204193115234
994,182234,-104.0,104,0.05,0.2006211280822754,-32.51728820800781
995,182330,-96.0,96,0.05,1.0529170036315918,-37.37409973144531
996,182451,-121.0,121,0.05,0.28867197036743164,-36.140403747558594
997,182649,-198.0,198,0.05,0.07886304706335068,-34.61027145385742
998,182736,-87.0,87,0.05,0.5301811099052429,-35.14931106567383
999,182854,-118.0,118,0.05,0.22984495759010315,-33.21401596069336
1000,182950,-96.0,96,0.05,0.14857088029384613,-34.45133972167969
1001,183069,-119.0,119,0.05,0.08429260551929474,-36.6661376953125
1002,183176,-107.0,107,0.05,0.07590087503194809,-35.85072708129883
1003,183287,-111.0,111,0.05,0.09401978552341461,-37.730560302734375
1004,183393,-106.0,106,0.05,0.2946571409702301,-34.395912170410156
1005,183511,-118.0,118,0.05,0.05855084955692291,-38.50849151611328
1006,183623,-112.0,112,0.05,0.1449221819639206,-33.936363220214844
1007,183720,-97.0,97,0.05,0.2047956883907318,-34.89532470703125
1008,183834,-114.0,114,0.05,0.16444888710975647,-35.87804412841797
1009,183937,-103.0,103,0.05,0.11067008972167969,-34.510520935058594
1010,184024,-87.0,87,0.05,0.08322770893573761,-38.02973556518555
1011,184142,-118.0,118,0.05,0.24325284361839294,-35.1457405090332
1012,184248,-106.0,106,0.05,0.09111057221889496,-38.94560241699219
1013,184361,-113.0,113,0.05,0.06796880066394806,-40.153106689453125
1014,184471,-110.0,110,0.05,0.13096585869789124,-35.39430618286133
1015,184578,-107.0,107,0.05,0.07104495912790298,-34.406883239746094
1016,184728,-150.0,150,0.05,0.14986689388751984,-38.46329116821289
1017,184811,-83.0,83,0.05,0.059336867183446884,-34.87091827392578
1018,184919,-108.0,108,0.05,0.06693673133850098,-37.05978012084961
1019,185031,-112.0,112,0.05,0.054710760712623596,-34.83025360107422
1020,185116,-85.0,85,0.05,0.08719683438539505,-38.70954132080078
1021,185231,-115.0,115,0.05,0.06699033081531525,-37.429710388183594
1022,185345,-114.0,114,0.05,0.161040261387825,-36.7425537109375
1023,185482,-137.0,137,0.05,0.05177261680364609,-37.49823760986328
1024,185596,-114.0,114,0.05,0.15300655364990234,-34.85337829589844
1025,185712,-116.0,116,0.05,0.14433549344539642,-37.06102752685547
1026,185802,-90.0,90,0.05,0.11709863692522049,-37.073753356933594
1027,185911,-109.0,109,0.05,0.09003818035125732,-37.56089782714844
1028,186023,-112.0,112,0.05,0.0859532430768013,-39.498531341552734
1029,186109,-86.0,86,0.05,0.0680341124534607,-35.96919250488281
1030,186227,-118.0,118,0.05,0.144079327583313,-38.74664306640625
1031,186320,-93.0,93,0.05,0.3330603837966919,-37.1397590637207
1032,186431,-111.0,111,0.05,0.1351926475763321,-35.55876922607422
1033,186546,-115.0,115,0.05,0.1281861662864685,-35.87675476074219
1034,186699,-153.0,153,0.05,0.06320785731077194,-38.1524658203125
1035,186807,-108.0,108,0.05,0.1788201481103897,-36.952598571777344
1036,186891,-84.0,84,0.05,0.06544332206249237,-37.839935302734375
1037,186998,-107.0,107,0.05,0.06863555312156677,-39.131927490234375
1038,187104,-106.0,106,0.05,0.05497222766280174,-37.318572998046875
1039,187265,-161.0,161,0.05,0.08553856611251831,-38.27739715576172
1040,187379,-114.0,114,0.05,0.1540049910545349,-36.211509704589844
1041,187466,-87.0,87,0.05,0.07706470042467117,-39.06914138793945
1042,187582,-116.0,116,0.05,0.07008949667215347,-38.60404968261719
1043,187674,-92.0,92,0.05,0.08145587146282196,-33.637359619140625
1044,187830,-156.0,156,0.05,0.12059513479471207,-37.43118667602539
1045,187928,-98.0,98,0.05,0.054644446820020676,-35.99089431762695
1046,188036,-108.0,108,0.05,0.11594927310943604,-33.369384765625
1047,188158,-122.0,122,0.05,0.11403270065784454,-38.154022216796875
1048,188267,-109.0,109,0.05,0.10716189444065094,-37.91616439819336
1049,188359,-92.0,92,0.05,0.26354673504829407,-39.91351318359375
1050,188450,-91.0,91,0.05,0.32640814781188965,-35.01194763183594
1051,188542,-92.0,92,0.05,0.3448430895805359,-33.077186584472656
1052,188651,-109.0,109,0.05,0.23466619849205017,-39.623931884765625
1053,188759,-108.0,108,0.05,0.02899187058210373,-35.46739959716797
1054,188915,-156.0,156,0.05,0.4406149387359619,-35.822452545166016
1055,189073,-158.0,158,0.05,0.1391693353652954,-31.399730682373047
1056,189184,-111.0,111,0.05,0.07780653238296509,-40.995147705078125
1057,189297,-113.0,113,0.05,0.06459164619445801,-37.90126037597656
1058,189408,-111.0,111,0.05,0.11939842998981476,-33.452178955078125
1059,189524,-116.0,116,0.05,0.07332314550876617,-37.798362731933594
1060,189674,-150.0,150,0.05,0.09285274893045425,-37.98716735839844
1061,189773,-99.0,99,0.05,0.30744391679763794,-32.94437789916992
1062,189905,-132.0,132,0.05,0.07663536071777344,-34.760986328125
1063,190065,-160.0,160,0.05,0.11395049095153809,-34.75823974609375
1064,190174,-109.0,109,0.05,0.20598986744880676,-38.14464569091797
1065,190290,-116.0,116,0.05,0.09211307764053345,-35.156803131103516
1066,190407,-117.0,117,0.05,0.0764952078461647,-36.43648147583008
1067,190526,-119.0,119,0.05,0.13072019815444946,-37.16227722167969
1068,190636,-110.0,110,0.05,0.2274310439825058,-37.440155029296875
1069,190741,-105.0,105,0.05,0.1299113631248474,-42.626983642578125
1070,190897,-156.0,156,0.05,0.031093860045075417,-32.411895751953125
1071,191014,-117.0,117,0.05,0.08748878538608551,-34.5147705078125
1072,191124,-110.0,110,0.05,0.04472833499312401,-36.92335510253906
1073,191268,-144.0,144,0.05,0.17104440927505493,-39.42894744873047
1074,191368,-100.0,100,0.05,0.5913925170898438,-40.6566276550293
1075,191529,-161.0,161,0.05,0.07376803457736969,-34.46434020996094
1076,191637,-108.0,108,0.05,0.05646643787622452,-38.019752502441406
1077,191784,-147.0,147,0.05,0.13954049348831177,-35.84741973876953
1078,191901,-117.0,117,0.05,0.08333301544189453,-36.59746551513672
1079,191996,-95.0,95,0.05,0.1071871966123581,-38.51009750366211
1080,192111,-115.0,115,0.05,0.08974766731262207,-39.68588638305664
1081,192216,-105.0,105,0.05,0.11253436654806137,-35.34087371826172
1082,192316,-100.0,100,0.05,0.2055092304944992,-41.168052673339844
1083,192470,-154.0,154,0.05,0.06395779550075531,-37.955352783203125
1084,192636,-166.0,166,0.05,0.16776669025421143,-36.323036193847656
1085,192743,-107.0,107,0.05,0.10048487782478333,-36.59001159667969
1086,192856,-113.0,113,0.05,0.04973891004920006,-36.733482360839844
1087,192963,-107.0,107,0.05,0.3056023418903351,-38.697818756103516
1088,193053,-90.0,90,0.05,0.14860354363918304,-33.35084915161133
1089,193162,-109.0,109,0.05,0.1635139435529709,-41.09772872924805
1090,193325,-163.0,163,0.05,0.10940935462713242,-38.35354995727539
1091,193436,-111.0,111,0.05,0.060650166124105453,-37.30633544921875
1092,193607,-171.0,171,0.05,0.5019554495811462,-39.64888381958008
1093,193727,-120.0,120,0.05,0.05719384551048279,-37.54941940307617
1094,193842,-115.0,115,0.05,0.050649791955947876,-41.38378143310547
1095,193950,-108.0,108,0.05,0.10378994792699814,-37.2730712890625
1096,194058,-108.0,108,0.05,0.09652095288038254,-43.15608215332031
1097,194150,-92.0,92,0.05,0.4318700134754181,-38.76418685913086
1098,194309,-159.0,159,0.05,0.12304447591304779,-35.11006546020508
1099,194408,-99.0,99,0.05,0.18583406507968903,-40.739768981933594
1100,194491,-83.0,83,0.05,0.8963784575462341,-37.91737365722656
1101,194601,-110.0,110,0.05,0.08668861538171768,-35.169219970703125
1102,194706,-105.0,105,0.05,0.05010496452450752,-36.4940185546875
1103,194817,-111.0,111,0.05,0.10285288095474243,-38.599220275878906
1104,194932,-115.0,115,0.05,0.09370200335979462,-37.99987030029297
1105,195102,-170.0,170,0.05,0.14447255432605743,-37.44406509399414
1106,195203,-101.0,101,0.05,0.08515762537717819,-37.69660186767578
1107,195312,-109.0,109,0.05,0.051032375544309616,-38.233619689941406
1108,195425,-113.0,113,0.05,0.22468134760856628,-40.014366149902344
1109,195514,-89.0,89,0.05,0.22487583756446838,-32.26445388793945
1110,195602,-88.0,88,0.05,0.08856602013111115,-39.50104904174805
1111,195703,-101.0,101,0.05,0.04777425527572632,-37.47750473022461
1112,195797,-94.0,94,0.05,0.15576431155204773,-39.357730865478516
1113,195907,-110.0,110,0.05,0.11358118057250977,-35.978004455566406
1114,196029,-122.0,122,0.05,0.18224936723709106,-38.20001983642578
1115,196135,-106.0,106,0.05,0.0635683536529541,-35.89314651489258
1116,196221,-86.0,86,0.05,0.26475790143013,-37.022361755371094
1117,196334,-113.0,113,0.05,0.07038941234350204,-35.02655792236328
1118,196433,-99.0,99,0.05,0.06644448637962341,-36.841773986816406
1119,196549,-116.0,116,0.05,0.09809333086013794,-39.08233642578125
1120,196664,-115.0,115,0.05,0.08375205844640732,-34.79787826538086
1121,196773,-109.0,109,0.05,0.06065177917480469,-38.83353805541992
1122,196955,-182.0,182,0.05,0.1677863895893097,-32.82776641845703
1123,197068,-113.0,113,0.05,0.24403373897075653,-37.33360290527344
1124,197184,-116.0,116,0.05,0.19927316904067993,-34.36920928955078
1125,197270,-86.0,86,0.05,0.45605868101119995,-35.785789489746094
1126,197428,-158.0,158,0.05,0.18227222561836243,-34.72721862792969
1127,197539,-111.0,111,0.05,0.10594059526920319,-42.21941375732422
1128,197648,-109.0,109,0.05,0.1613350212574005,-38.531837463378906
1129,197754,-106.0,106,0.05,0.06494803726673126,-35.74190902709961
1130,197872,-118.0,118,0.05,0.23274454474449158,-34.057899475097656
1131,197974,-102.0,102,0.05,0.20568245649337769,-37.31920623779297
1132,198078,-104.0,104,0.05,0.06383877992630005,-36.934940338134766
1133,198241,-163.0,163,0.05,0.07088033854961395,-38.81275177001953
1134,198343,-102.0,102,0.05,0.09222639352083206,-42.34593963623047
1135,198457,-114.0,114,0.05,0.12245411425828934,-36.42349624633789
1136,198572,-115.0,115,0.05,0.09424109756946564,-38.957801818847656
1137,198682,-110.0,110,0.05,0.21756339073181152,-36.390052795410156
1138,198772,-90.0,90,0.05,0.07732003927230835,-39.32688522338867
1139,198884,-112.0,112,0.05,0.04017362371087074,-38.48675537109375
1140,198996,-112.0,112,0.05,0.09067489206790924,-37.08561706542969
1141,199099,-103.0,103,0.05,0.08054675906896591,-35.429161071777344
1142,199208,-109.0,109,0.05,0.4242798686027527,-40.48182678222656
1143,199312,-104.0,104,0.05,0.08006764203310013,-36.13640594482422
1144,199425,-113.0,113,0.05,0.20598894357681274,-35.22718048095703
1145,199530,-105.0,105,0.05,0.05010944604873657,-36.769317626953125
1146,199638,-108.0,108,0.05,0.13222351670265198,-36.659095764160156
1147,199750,-112.0,112,0.05,0.23452597856521606,-37.27403259277344
1148,199838,-88.0,88,0.05,0.16886234283447266,-38.66978073120117
1149,199950,-112.0,112,0.05,0.09770190715789795,-35.670448303222656
